# SentiWordNet Pt-BR v1.0b (13 Agosto 2017)
# Todos os direitos reservados.
#
# Link: https://github.com/Pedro-Thales/SentiWordNet-PT-BR
#
# Data format.
# 
# A primeira coluna corresponde ao ID baseado na identificação
# 	internacional baseada no WordNet 3.0.
# Os valores PosPont e NegPont são respectivamente a pontuação 
# 	positiva e negativa dos termos.
#
# A identação padrão utiliza tabulação entre as colunas.
#
#ID	PosScore	NegScore	Termo
01186810-n	0	0	litígio
01186844-v	0.125	0	criar
01186913-a	0.125	0	translúcido
01186958-v	0	0	desmamar
01187271-v	0	0	dar mamadeira
01187537-v	0	0	morrer de fome
01187537-v	0	0	passar fome
01187740-v	0	0	esfomear
01187777-a	0.25	0.25	leve
01187810-n	0	0	julgamento
01187810-n	0	0	sentença
01188144-v	0	0.25	estar esfomeado
01188144-v	0	0.25	estar faminto
01188144-v	0	0.25	morrer de fome
01188144-v	0	0.25	passar fome
01188485-v	0.5	0	desejar
01188485-v	0.5	0	querer
01188485-v	0.5	0	ter sede
01188648-a	0.25	0.375	industrial
01188725-v	0.125	0.125	necessitar
01188725-v	0.125	0.125	precisar
01188725-v	0.125	0.125	requerer
01188987-v	0	0	demandar
01189109-a	0.125	0.375	exigente
01189109-a	0.125	0.375	onerosa
01189109-a	0.125	0.375	oneroso
01189109-a	0.125	0.375	pesado
01189113-v	0	0.25	necessitar
01189113-v	0	0.25	precisar
01189224-v	0.125	0	estar de dieta
01189224-v	0.125	0	fazer dieta
01189224-v	0.125	0	fazer regime
01189282-n	0	0	condenação
01189386-a	0	0.875	doloroso
01189386-a	0	0.875	lamentável
01189427-v	0	0	jejuar
01189604-v	0	0	jejuar
01190277-v	0.125	0.25	embriagar
01190277-v	0.125	0.25	embriagar se
01190277-v	0.125	0.25	enebriar se
01190494-v	0	0	embriagar
01190561-n	0	0.625	Tutela Antecipada
01190561-n	0	0.625	Tutela antecipada
01190683-a	0	0	forte
01190683-a	0	0	pesado
01190741-v	0	0	entontecer
01190840-v	0	0	beber vinho
01190884-n	0	0	arbitragem
01190948-v	0	0.25	desfrutar
01190948-v	0	0.25	gozar
01191158-n	0	0	ditame
01191158-n	0	0	julgamento
01191158-n	0	0	sentença
01191232-v	0	0.25	distrair-se
01191232-v	0	0.25	divertir-se
01191403-v	0.25	0.25	deleitar se
01191512-v	0	0.125	divertir-se
01191610-n	0.5	0	fatwa
01191618-a	0	0	pesado
01191645-v	0.25	0	aproveitar em demasia
01191780-a	0	0	forte
01191838-v	0	0.25	saciar
01191876-a	0	0	leve
01192150-n	0	0	veredicto
01192150-n	0	0	veredito
01192312-v	0	0	imergir
01192312-v	0	0	mergulhar
01192510-v	0.5	0	desfrutar
01192510-v	0.5	0	gozar
01192628-v	0	0	dispor
01192628-v	0	0	poder
01192786-a	0	0.125	enfadonho
01192786-a	0	0.125	ponderado
01192992-v	0.125	0	ir
01193099-v	0	0	devorar
01193099-v	0	0	encher a cara
01193721-v	0.125	0.375	encher
01193721-v	0.125	0.375	fartar
01193721-v	0.125	0.375	saciar
01193886-n	0.625	0	quitação
01194114-v	0	0.375	acalmar
01194114-v	0	0.375	aplacar
01194238-v	0.375	0	contentar
01194238-v	0.375	0	satisfazer
01194328-a	0	0.625	surdo
01194418-v	0	0	hospedar
01194418-v	0	0	receber
01194483-a	0.5	0	atencioso
01194483-a	0.5	0	atento
01194938-v	0	0	cevar
01194938-v	0	0	engordar
01194974-a	0	0	facultativo
01195201-v	0	0	injetar
01195299-v	0	0	experimentar
01195299-v	0	0	provar
01195299-v	0	0	sentir o gosto
01195380-n	0	0	legalização
01195536-a	0.25	0	prestável
01195536-a	0.25	0	serviçal
01195584-n	0	0	legitimação
01195675-v	0.5	0.125	degustar
01195804-v	0	0	desperdiçar
01195867-n	0	0	Processo
01195867-n	0	0	julgamento
01195867-n	0	0	processo
01195963-a	0.5	0	prestável
01196037-v	0	0.375	abster
01196037-v	0	0.375	abster-se
01196037-v	0	0.375	privar
01196037-v	0	0.375	privar-se
01196316-n	0	0	corte marcial
01196477-n	0	0.125	Ordália
01196524-v	0	0	desistir
01196524-v	0	0	parar
01196653-v	0	0.125	devorar
01196802-v	0	0	devorar
01197014-v	0	0	comer
01197014-v	0	0	consumir
01197014-v	0	0	devorar
01197338-v	0	0	digerir
01197626-v	0	0	ter estômago
01197634-a	0.625	0	braço direito
01197634-a	0.625	0	direito
01197750-v	0	0	metabolizar
01197870-v	0	0	pré-digerir
01197980-v	0	0	enxugar
01198101-v	0	0	fumar
01198307-n	0	0	processo
01198737-a	0	0.625	heterogênea
01198737-a	0	0.625	heterogêneo
01198779-v	0	0	inalar
01198779-v	0	0	tragar
01199083-a	0.125	0.25	misto
01199083-a	0.125	0.25	sortido
01199083-a	0.125	0.25	variado
01199213-v	0	0	injetar
01199487-v	0	0	tomar
01199751-a	0.375	0	homogéneo
01199751-a	0.375	0	homogênea
01199751-a	0.375	0	homogêneo
01199881-v	0	0	acender cigarro
01199881-v	0	0	fumar
01200440-v	0	0	drogar (se)
01200806-v	0.125	0	dopar
01200806-v	0.125	0	drogar se
01201021-n	0	0	separação
01201089-v	0	0	mascar
01201089-v	0	0	mastigar
01201100-a	0	0	hetero
01201100-a	0	0	heterossexual
01201271-n	0	0	Divorcio
01201271-n	0	0	divórcio
01201422-a	0	0	gay
01201422-a	0	0	homo
01201422-a	0	0	homossexual
01201574-v	0	0.125	mascar
01201645-n	0.25	0	Quarentena
01201773-n	0	0	reclusão
01201856-v	0	0	deglutir
01201856-v	0	0	engolir
01201856-v	0	0	ingurgitar
01201906-n	0	0	cocooning
01201937-a	0.375	0.125	bicha
01201937-a	0.375	0.125	gay
01201937-a	0.375	0.125	veado
01202029-n	0	0	isolamento
01202068-v	0	0	beber
01202068-v	0	0	libar
01202068-v	0	0	tomar
01202184-n	0	0	segregação
01202212-a	0.25	0.125	lésbico
01202374-v	0.375	0	matar
01202415-n	0	0	integração
01202634-a	0	0	transexual
01202634-a	0	0	transsexual
01202651-v	0	0	devorar
01202665-n	0	0	separatismo
01202728-v	0	0	alimentar
01202728-v	0	0	nutrir
01202904-n	0	0	colaboração
01202904-n	0	0	cooperação
01203147-a	0.25	0	bi
01203147-a	0.25	0	bissexuado
01203147-a	0.25	0	bissexual
01203234-v	0	0	alimentar se
01203234-v	0	0	alimentar-se
01203277-n	0	0	brainstorming
01203288-a	0	0	hierárquica
01203288-a	0	0	hierárquico
01203369-v	0	0	arrumar
01203369-v	0	0	encontrar
01203494-n	0	0	trabalho em equipe
01203676-n	0.625	0	conformidade
01203873-a	0.5	0.125	graduável
01203893-v	0	0	encher
01203893-v	0	0	encher a cara
01204021-v	0	0	aliviar
01204021-v	0	0	matar a sede
01204021-v	0	0	saciar
01204055-n	0.125	0	formalidade
01204191-v	0	0	alimentar
01204191-v	0	0	nutrir
01204439-v	0	0	deixar pastar
01204557-a	0.125	0	alto
01205000-v	0	0	malhar
01205000-v	0	0	queimar
01205153-v	0	0	beber bem
01205156-n	0	0	coação
01205156-n	0	0	colaboração
01205156-n	0	0	cooperação
01205232-a	0	0.125	capitanear
01205331-v	0	0	cair
01205331-v	0	0	descer
01205341-n	0	0	colaboração
01205473-a	0	0	alto
01205473-a	0	0	elevado
01205473-a	0	0	eminente
01205473-a	0	0	magestoso
01205564-n	0	0	acordo
01205564-n	0	0	compromisso
01205564-n	0	0	contratos administrativos
01205564-n	0	0	meio-termo
01205696-v	0	0	encostar
01205696-v	0	0	tocar
01205746-a	0.125	0	alto nível
01205827-n	0.125	0.125	reconciliação
01205961-n	0.25	0	abnegação
01206153-n	0	0	dedicação
01206164-a	0	0	empinado
01206218-v	0	0	bater
01206218-v	0	0	tocar
01206318-a	0	0	acima
01206318-a	0	0	superior
01206474-a	0	0	deprimido
01206849-v	0	0	encostar
01206849-v	0	0	esbarrar
01206849-v	0	0	tocar
01207342-n	0.125	0.125	fetiche
01207527-v	0	0.125	mexer
01207527-v	0	0.125	tocar
01207609-n	0.5	0	ajuda
01207609-n	0.5	0	assistência
01207609-n	0.5	0	auxílio
01207609-n	0.5	0	socorro
01207951-v	0	0	cobrir
01208291-n	0	0	facilitação
01208460-n	0.25	0.25	ajuda
01208460-n	0.25	0.25	mão
01208571-a	0.5	0	de ponta
01208597-n	0	0	recurso
01208924-n	0	0.75	serviço social
01209135-v	0	0	afetar
01209135-v	0	0	atacar
01209135-v	0	0	atingir
01209220-n	0.125	0	ajuda
01209220-n	0.125	0	assistência
01209220-n	0.125	0	socorro
01209426-v	0	0	tocar
01209576-n	0	0	serviço
01209953-v	0	0	manusear
01209963-n	0	0	puericultura
01210352-v	0	0	apalpar
01210439-n	0	0	creche
01210547-n	0	0	Help Desk
01210547-n	0	0	help desk
01210737-v	0	0	manusear
01210737-v	0	0	tocar
01210816-n	0	0	alojamento
01210854-a	0.125	0.25	alto
01211296-a	0.5	0	avançado
01211665-a	0	0	graduado
01211667-n	0	0	conforto
01211667-n	0	0	consolação
01211667-n	0	0	consolo
01211699-v	0	0	manejar
01211699-v	0	0	manipular
01211699-v	0	0	manusear
01211888-n	0.5	0.125	Eliminação da conjunção
01211888-n	0.5	0.125	simplificação
01211962-a	0.5	0.125	mais alto
01212095-a	0.25	0	derradeiro
01212230-v	0	0	correr
01212230-v	0	0	passar
01212346-a	0.375	0	a grande altura
01212346-a	0.375	0	disparado
01212469-a	0	0.25	baixa
01212469-a	0	0.25	baixo
01212519-n	0	0	apoio
01212519-n	0	0	suporte
01212572-v	0	0	agarrar
01212572-v	0	0	capturar
01212572-v	0	0	pegar
01212572-v	0	0	segurar
01212882-n	0	0	aderência
01212882-n	0	0	adesão
01213090-a	0	0.25	reduzido
01213273-v	0	0	esconder
01213550-a	0	0	nasal
01213614-v	0	0	capturar
01213614-v	0	0	pegar
01213886-n	0	0	mecenato
01213886-n	0	0	proteção
01213998-v	0	0	usurpar
01214265-v	0.25	0.25	agarrar
01214265-v	0.25	0.25	pegar
01214265-v	0.25	0.25	tomar
01214430-a	0.5	0	agudo
01214430-a	0.5	0	estridente
01214863-n	0	0.375	auspício
01214863-n	0	0.375	cuidado
01215036-n	0	0	patrocínio
01215036-n	0	0	patrocínios
01215137-v	0	0	apreender
01215137-v	0	0	prender
01215168-n	0	0	endosso
01215392-n	0	0	aprovaçã0
01215392-n	0	0	aprovação
01215421-v	0	0	capturar
01215421-v	0	0	pegar
01215902-n	0	0	amparo
01215902-n	0	0	suporte
01216004-v	0.125	0	agarrar
01216004-v	0.125	0	pegar de súbito
01216004-v	0.125	0	segurar
01216145-a	0	0	contrabaixo
01216191-n	0	0	sustentação
01216331-v	0	0	agarrar
01216522-v	0.125	0	agarrar com firmeza
01216522-v	0.125	0	agarrar firmemente
01216670-v	0	0	segurar
01217043-v	0	0	segurar
01217043-v	0	0	suportar
01217043-v	0	0	sustentar
01217043-v	0	0	suster
01217499-n	0	0	representação
01217720-n	0	0	Representação proporcional
01217780-v	0	0	plissar
01217859-n	0	0	contratação
01218327-n	0	0	reserva
01218593-n	0.75	0	admiração
01218766-n	0.125	0	adulação
01218932-n	0.125	0	glorificação
01219004-v	0	0	escorar
01219004-v	0	0	sustentar
01219075-n	0	0	idealização
01219373-a	0	0	alpestre
01219373-a	0	0	alpino
01219502-a	0	0	montanhoso
01220303-v	0	0	aferrar
01220303-v	0	0	enganchar
01220336-n	0.5	0.125	calúnia
01220336-n	0.5	0.125	difamação
01220619-n	0.25	0.125	ataque
01220636-v	0.125	0	arrolhar
01220885-v	0	0	aderir
01220885-v	0	0	colar
01220984-n	0.25	0	comportamento
01220984-n	0.25	0	conduta
01221057-a	0	0.625	heterológico
01221254-n	0	0	comportamento
01221290-a	0	0.5	análogo
01221684-v	0	0	aglutinar
01221790-n	0.375	0.5	irritação
01222016-v	0	0	aglutinar
01222177-v	0	0	ninar
01222177-v	0	0	segurar
01222328-v	0	0	agarrar
01222360-a	0.375	0	honesta
01222360-a	0.375	0	honesto
01222360-a	0.375	0	sincera
01222360-a	0.375	0	sincero
01222477-n	0	0	bullying
01222477-n	0	0	intimidação
01222645-v	0	0	girar
01222859-n	0.25	0.375	zombaria
01222884-a	0	0.875	desonroso
01223182-v	0	0	torcer
01223616-v	0	0	enrolar
01223781-a	0.625	0.25	encantador
01223833-v	0	0	encrespar
01223833-v	0	0	frisar
01223941-a	0	0.625	enganoso
01224001-v	0.375	0	agarrar
01224001-v	0.375	0	segurar
01224031-n	0.375	0.375	desfeita
01224031-n	0.375	0.375	injúria
01224031-n	0.375	0.375	ofensa
01224211-v	0.375	0	brincar com
01224253-a	0.125	0.75	enganador
01224253-a	0.125	0.75	enganoso
01224253-a	0.125	0.75	equivocado
01224253-a	0.125	0.75	ilusório
01224415-v	0	0.25	empunhar
01224415-v	0	0.25	manejar
01224700-n	0	0.125	simulado
01224744-v	0	0	controlar
01224744-v	0	0	operar
01224914-n	0.125	0.25	insolência
01225027-n	0	0.25	afronta
01225027-n	0	0.25	injúria
01225027-n	0	0.25	insulto
01225027-n	0	0.25	ofensa
01225215-v	0	0	girar
01225299-n	0.75	0	indignidade
01225576-v	0	0	retransmitir
01225684-v	0	0	bombear
01225772-a	0.375	0	veraz
01225783-n	0	0.125	desconsideração
01225970-v	0.125	0	afagar
01225997-n	0	0	desprezo
01225997-n	0	0	esnobada
01226129-a	0	0	embusteiro
01226215-v	0.125	0	acariciar
01226215-v	0.125	0	afagar
01226600-v	0.375	0	acariciar
01226600-v	0.375	0	afagar
01226600-v	0.375	0	mimosear
01226660-a	0.5	0	augusto
01226660-a	0.5	0	venerável
01226941-n	0.125	0	favor
01226941-n	0.125	0	gentileza
01227088-v	0	0	cortar
01227137-a	0.5	0.5	desonroso
01227137-a	0.5	0.5	imoral
01227190-n	0	0.125	perdão
01227235-v	0	0	interpenetrar
01227235-v	0	0	permear
01227488-v	0	0.75	invadir
01227495-n	0.625	0	misericórdia
01227495-n	0.625	0	piedade
01227546-a	0.125	0.5	desgraçado
01227546-a	0.125	0.5	ignominioso
01227546-a	0.125	0.5	torpe
01227675-v	0	0	penetrar
01227675-v	0	0	perfurar
01227805-n	0.5	0	ternura
01227908-n	0.125	0	civilidade
01228050-a	0	0.625	degradante
01228235-v	0	0	atingir
01228245-n	0.5	0	cortesia
01228380-n	0	0	gesto
01228396-v	0	0	perfurar
01228645-n	0.25	0	sentido
01228792-n	0	0	galanteria
01228797-a	0.625	0	expectante
01228877-n	0.5	0	respeito
01228877-n	0.5	0	reverência
01229020-a	0	0.75	desesperado
01229020-a	0	0.75	falta de esperança
01229071-v	0	0	penetrar
01229071-v	0	0	permear
01229223-n	0.5	0	homenagem
01229223-n	0.5	0	preito
01229549-n	0.875	0	respeito
01229561-a	0	0.5	escalvado
01229561-a	0	0.5	pálida
01229561-a	0	0.5	sombrio
01229938-n	0	0	assembléia
01229938-n	0	0	reunião
01229976-v	0	0.125	bater
01229976-v	0	0.125	cotovelar
01229976-v	0	0.125	cutucar
01230153-a	0	0.75	deprimido
01230241-v	0	0	furar
01230283-n	0	0	mobilização
01230350-v	0	0	apunhalar
01230350-v	0	0	esfaquear
01230616-a	0	0.875	indefeso
01230710-v	0	0	incitar
01230710-v	0	0	provocar
01230850-n	0	0	convocação
01230965-n	0	0	encontro
01230965-n	0	0	reunião
01231191-a	0	0	institucional
01231252-v	0	0	cutucar
01231548-n	0	0	encontro
01231548-n	0	0	hora combinada
01231548-n	0	0	local combinado
01231548-n	0	0	ponto de encontro
01231548-n	0	0	rendez-vous
01231548-n	0	0	rendezvous
01231652-v	0	0	aferroar
01231652-v	0	0	apunhalar
01231652-v	0	0	esfaquear
01231686-n	0	0	congregação
01231686-n	0	0	reunião
01231980-n	0	0	concentração
01232091-n	0	0	sessão
01232098-v	0	0.75	desfigurar
01232204-a	0.125	0	consolável
01232298-a	0	0.75	inconsolável
01232507-a	0	0.75	desolado
01232635-a	0	0	horizontal
01232842-n	0	0	inspeção
01232842-n	0	0	visita
01232842-n	0	0	vistoria
01232917-a	0	0	transversal
01233027-v	0	0	dar um tapa
01233027-v	0	0	dar_um_tapa
01233156-n	0	0	visita
01233347-a	0	0	fio de prumo
01233347-a	0	0	perpendicular
01233347-a	0	0	vertical
01233387-v	0	0.125	cobrir
01233387-v	0	0.125	emassar
01233397-n	0	0	assistência
01233397-n	0	0	comparecimento
01233397-n	0	0	presença
01233802-n	0	0	presença
01233838-v	0	0	colmar
01234030-a	0	0	honrado
01234030-a	0	0	vertical
01234090-n	0	0	falta
01234167-a	0	0	inclinado
01234223-v	0	0	atelhar
01234223-v	0	0	entelhar
01234223-v	0	0	telhar
01234345-n	0	0	ausência
01234528-n	0.125	0	absenteísmo
01234528-n	0.125	0	absentismo
01234612-n	0	0	Absenteísmo escolar
01234612-n	0	0	absentismo
01234625-v	0	0	enterrar
01234729-n	0	0	retribuição
01234747-a	0	0	enviesado
01234747-a	0	0	esguelhado
01234747-a	0	0	oblíqua
01234920-v	0	0	acarpetar
01234920-v	0	0	atapetar
01234952-n	0	0	reação
01234952-n	0	0	resposta
01235073-v	0	0	atapetar
01235224-v	0	0	cobrir
01235258-n	0	0.25	revanche
01235258-n	0	0.25	vingança
01235355-v	0	0	amassar
01235355-v	0	0	trabalhar
01235463-n	0	0.125	vingança
01235859-a	0	0	vertical
01235946-n	0	0	represália
01235946-n	0	0	vingança
01236009-v	0	0	dar uma cabeçada
01236164-v	0	0	atingir
01236164-v	0	0	bater
01236164-v	0	0	colidir
01236296-n	0	0	combate
01236296-n	0	0	guerra
01236443-a	0.375	0	erétil
01236716-a	0	0	ortostático
01236947-n	0	0	rivalidade
01237080-n	0	0	dente por dente
01237080-n	0	0	olho por olho
01237080-n	0	0	troco
01237088-v	0	0	bater na traseira
01237167-n	0	0	agressão
01237294-n	0	0	democratização
01237415-n	0	0	integração
01237872-n	0	0	centralização
01237901-v	0	0	errar
01237901-v	0	0	falhar
01238058-n	0	0	descentralização
01238058-n	0	0	descentralização de poderes
01238424-n	0	0	fusão
01238607-n	0	0	Integração Vertical
01238607-n	0	0	Integração vertical
01238640-v	0	0	socar
01239064-n	0	0	participação
01239202-v	0	0	carregar
01239494-v	0	0	acotovelar
01239534-a	0	0	propenso
01239619-v	0.125	0.25	chocar
01239619-v	0.125	0.25	colidir
01239781-a	0	0	supino
01240210-n	0	0	intervenção
01240432-n	0	0	mediação
01240720-v	0	0	raspar
01240720-v	0	0	roçar
01240850-n	0	0	neutralidade
01240931-a	0	0	rega (pulverização)
01240935-v	0	0	aguilhoar
01240935-v	0	0	atiçar
01240979-n	0	0	anulação
01241073-v	0	0	aguilhoar
01241331-n	0	0.125	exoneração
01241331-n	0	0.125	justificação
01241614-v	0	0	lançar
01241767-n	0	0	justificativa
01241767-n	0	0	justificação
01241881-v	0	0	carregar
01241997-n	0	0	reabilitação
01242101-a	0.5	0	hospitaleira
01242101-a	0.5	0	hospitaleiro
01242208-v	0	0	estalar
01242391-v	0	0	bater
01242489-a	0.125	0.125	inóspito
01242689-v	0	0	atirar
01242689-v	0	0	lançar
01242716-n	0	0	Resistência não-violenta
01242716-n	0	0	resistência não violenta
01242750-a	0	0.375	desolado
01242750-a	0	0.375	estéril
01242750-a	0	0.375	árido
01242832-v	0.25	0	bater
01242962-n	0	0	greve de fome
01242962-n	0	0	greve_de_fome
01243089-n	0	0	Ramadão
01243148-v	0	0	tirar
01243262-n	0	0	Satyagraha
01243373-a	0.25	0.125	hostil
01243373-a	0.25	0.125	inóspito
01243661-v	0	0	acariciar
01243674-n	0	0.125	greve
01243809-v	0	0	escovar
01243982-v	0.125	0.125	escovar
01244195-a	0.125	0.5	inóspito
01244341-n	0	0	greve
01244351-v	0	0	desempoeirar
01244351-v	0	0	limpar o pó
01244410-a	0	0.625	malvado
01244516-v	0	0	dragar
01244593-n	0	0	desenrascanço
01244692-v	0	0	procurar
01244692-v	0	0	revirar
01244846-a	0	0	agressivo
01244846-a	0	0	beligerante
01244895-n	0	0	Sabotagem
01244895-n	0	0	sabotagem
01245061-n	0	0	exterminação
01245159-n	0	0	Genocídios
01245159-n	0	0	genocídio
01245471-n	0	0	Holocausto
01245471-n	0	0	solução final
01245637-v	0	0	lustrar
01245637-v	0	0	polir
01245986-v	0	0	alisar
01246095-v	0.125	0	polir
01246148-a	0.5	0.5	contrário
01246148-a	0.5	0.5	oposto
01246444-v	0	0	desamolar
01246444-v	0	0	perder o corte
01246579-a	0.875	0	amigável
01246601-v	0	0	afiar
01246601-v	0	0	amolar
01246801-a	0.625	0.25	favorável
01246843-v	0	0	afiar
01246926-n	0	0.5	Emboscada
01246926-n	0	0.5	emboscada
01246926-n	0	0.5	tocaia
01247025-a	0	0.875	bem-intencionado
01247240-a	0	0	forgoso
01247240-a	0	0	quente
01247413-n	0	0	emancipação
01247550-v	0	0	ricochetear
01247804-v	0	0	bater
01247807-n	0	0	alforria
01248075-n	0.25	0.375	burrice
01248075-n	0.25	0.375	estupidez
01248191-n	0	0	acolhida
01248191-n	0	0	acolhimento
01248191-n	0	0	admissão
01248608-n	0	0	matrícula
01248782-v	0	0	barbear
01248782-v	0	0	recortar
01248852-n	0	0	renovação
01248958-a	0	0.25	ígneo
01249294-v	0	0	filetar
01249315-n	0	0	amnistia
01249315-n	0	0	indulto
01249315-n	0	0	perdão
01249483-n	0	0	demolição
01249483-n	0	0	demolição de edifícios
01249483-n	0	0	escombro
01249724-v	0	0	esfregar
01249816-n	0	0.125	Vandalismo
01249816-n	0	0.125	vandalismo
01249991-n	0	0	recessão
01250101-n	0	0.125	correção
01250101-n	0	0.125	emenda
01250492-n	0	0.25	Infanticidio
01250492-n	0	0.25	infanticida
01250492-n	0	0.25	infanticídio
01250565-a	0	0	termal
01250565-a	0	0	térmico
01250671-n	0	0	tiranicídio
01250826-n	0	0	transmutação
01250835-a	0	0.5	tropical
01250908-v	0	0.25	arranhar
01251109-v	0	0	esfregar
01251109-v	0	0	friccionar
01251128-a	0	0.75	frio
01251228-v	0	0.375	esfregar
01251651-v	0	0.125	esfregar
01251928-v	0	0	lambuzar
01251928-v	0	0	manchar
01252151-a	0	0.75	gelado
01252151-a	0	0.75	polar
01252151-a	0	0.75	ártico
01252216-v	0	0	esmaecer
01252280-n	0	0	colonização
01252425-v	0	0.625	lambuzar
01252566-a	0	0.125	frio
01252800-n	0	0	desmonte
01252875-v	0	0.875	enlamear
01252918-n	0	0	exposição às radiações
01252918-n	0	0	irradiação
01252918-n	0	0	radiação
01252918-n	0	0	radiações
01252971-v	0	0	alisar
01253022-a	0	0.5	frigorífico
01253060-n	0	0	emanação
01253592-a	0	0.125	gelado
01253592-a	0	0.125	gélido
01253661-a	0	0.25	refrigerante (mecânica)
01253778-n	0.25	0	harmonização
01253808-v	0	0.125	escoriar
01254253-n	0	0	separação
01254324-v	0	0.5	desgastar
01254432-a	0	0	juvenil
01254473-n	0	0	teletransporte
01254477-v	0	0	cortar
01254477-v	0	0	fatiar
01254692-v	0	0	amputar
01255022-a	0.125	0	estival
01255296-a	0	0	outonal
01255302-n	0	0	Karaoke
01255302-n	0	0	karaokê
01255807-a	0	0	hibernal
01255807-a	0	0	invernal
01255807-a	0	0	invernoso
01255935-n	0	0	Solmização
01255967-v	0	0	cortar
01256157-v	0	0	cortar
01256157-v	0	0	esculpir
01256374-v	0	0	forjar
01256417-n	0	0	liderança
01256600-v	0	0	cortar
01256600-v	0	0	talhar
01256615-n	0	0	leme
01256615-n	0	0	timão
